Loop Gain Phase (r_load=120) X,Loop Gain Phase (r_load=120) Y
383.8472343622844,96.15358656603286
392.6986478874728,96.01604152579301
401.7541726172764,95.88153238921852
411.0185153009313,95.74999518553797
420.4964912240398,95.62136710424792
430.1930267113889,95.49558648631512
440.1131616874846,95.37259281564742
450.2620522961303,95.25232670891999
460.6449735804126,95.13472990553254
471.2673222244864,95.01974525550378
482.1346193585855,94.90731670823715
493.2525134287152,94.7973892998165
504.6267831325197,94.68990913982415
516.2633404228498,94.58482339831009
528.1682335805917,94.48208029178618
540.3476503583552,94.3816290693041
552.8079211966532,94.28341999768536
565.5555225142468,94.18740434748747
578.5970800743642,94.09353437759414
591.9393724285433,94.00176332080858
605.5893344398895,93.91204536821711
619.554060887578,93.82433565438947
633.8408101544746,93.73859024172296
648.4570079997936,93.65476610567089
663.4102514187502,93.572821119067
678.7083125912174,93.49271403673175
694.3591429214357,93.41440448048316
710.3708771708798,93.33785292395591
726.7518376864261,93.26302067719581
743.5105387260218,93.18986987156588
760.6556908841019,93.1183634451767
778.1962056190559,93.04846512770781
796.1411998850966,92.98013942573755
814.5000008709376,92.91335160820691
833.2821508477444,92.84806769200205
852.497412128878,92.78425442749797
872.1557721440076,92.72187928458246
892.2674486302329,92.66091043873766
912.8428949429106,92.60131675708844
933.8928054889475,92.54306778487484
955.428121285385,92.48613373210594
977.4600356461616,92.43048546008362
1000.000000000011,92.3760944687691
1023.05972984252,92.32293288352969
1046.651210825438,92.27097344264089
1070.786704986407,92.22018948487471
1095.478757122344,92.17055493723669
1120.740201309792,92.12204430285793
1146.584167575635,92.07463264912229
1173.024088721626,92.02829559611061
1200.073707306302,91.98300930511672
1227.747082787883,91.93875046731304
1256.0585988319,91.89549629289746
1285.022970787323,91.85322449996681
1314.655253335097,91.81191330411542
1344.970848313039,91.77154140785184
1375.985512721187,91.73208799038055
1407.715366911743,91.69353269757246
1440.176902967876,91.65585563198148
1473.386993275736,91.61903734331197
1507.36289929414,91.58305881885812
